customer_id,account_id,account_status,checks_returned_last_year,checks_returned_this_year,account_closed_reason,current_rate,date_last_deposit,date_open,date_overdrawn_closed,date_reopened,days_nsf_since_open,branch_id,officer_id,igl,interest_paid_this_statement,nsf_items_paid_last_statement,nsf_items_paid_current_std,nsf_items_retuned_last_statement,nsf_items_returned_current_statement,number_days_od_current_statement,overdraft_days_last_statement,overdraft_days_since_open,account_type,accured_interest,average_bal_6_statements_ago,average_bal_12_statements_ago,average_bal_last_statement,current_balance,daily_interest,interest_paid_last_statement,interest_paid_last_year,interest_paid_this_year,minimum_balance_last_statement,minimum_balance_this_statement,nsf_charges_1_statement_ago,nsf_charges_2_statement_ago,nsf_charges_3_statement_ago,nsf_charges_waived_1_statement_ago,nsf_charges_waived_2_statement_ago,nsf_charges_waived_3_statement_ago,nsf_fees_refunded_last_year,nsf_fees_refunded_month_to_date,nsf_fees_refunded_statement_to_date,nsf_fees_refunded_year_to_date,other_fees_1_statement_ago,other_fees_2_statement_ago,other_fees_3_statement_ago,other_fees_refunded_mtd,other_fees_refunded_statement_too_date,other_fees_refunded_year_to_date,other_fees_returned_last_year,other_fees_waived_1_statement_ago,other_fees_waived_2_statement_ago,other_fees_waived_3_statement_ago,sc_fees_refunded_last_year,sc_fees_refunded_month_to_date,sc_fees_refunded_statement_to_date,sc_fees_refunded_year_to_date,city,state,zip
cif_cust_id_00002,dda_acct_id_00001, ,0,0,,0,4/16/2026,4/15/2026,,,0,branch_id_03,officer_id_032,2,0,0,0,0,0,0,0,0,Commercial,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_3118
cif_cust_id_11651,dda_acct_id_00002, ,0,0,,0,4/20/2026,10/9/2024,,,0,branch_id_04,officer_id_010,2,0,0,0,0,0,0,0,0,Commercial,0,3707,4721,5381,3140.18,0,0,0,0,4329,2627.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TALENT                                  ,OR,97540_6653
cif_cust_id_00003,dda_acct_id_00003, ,0,0,,0,4/20/2026,10/9/2018,,,0,branch_id_05,officer_id_061,2,0,0,0,0,0,0,0,0,Commercial,0,3908,4249,4563,2247.66,0,0,0,0,1759,1003.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_9542
cif_cust_id_00004,dda_acct_id_00004, ,0,0,,0,4/10/2026,10/25/2017,,,0,branch_id_04,officer_id_032,2,0,0,0,0,0,0,0,0,Commercial,0,53300,55605,35150,37420.18,0,0,0,0,30339,33297.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_4341
cif_cust_id_00005,dda_acct_id_00005, ,0,0,,0.03,4/14/2026,2/1/2018,,,0,branch_id_03,officer_id_009,8,0,0,0,0,0,0,0,0,Commercial,0.46,9904,25217,19974,34763.88,0.03,0.53,12.06,2.17,12550,16263.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_1841
cif_cust_id_11652,dda_acct_id_00006, ,0,0,,0,4/13/2026,5/4/2022,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,8,Commercial,0,3604,5403,8477,10931.69,0,0,0,0,7114,8690.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_3217
cif_cust_id_00006,dda_acct_id_00007, ,0,0,,0,4/15/2026,3/19/2019,,,0,branch_id_02,officer_id_064,2,0,0,0,0,0,0,0,0,Commercial,0,23811,23226,24860,26304.91,0,0,0,0,23377,24304.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97322_7093
cif_cust_id_00008,dda_acct_id_00008,File Maintenance Today,0,0,,0,4/23/2026,10/9/2024,,,0,branch_id_04,officer_id_010,2,0,0,0,0,0,0,0,0,Commercial,0,6324,5781,4081,3788.07,0,0,0,0,1288,2288.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TALENT                                  ,OR,97540_7853
cif_cust_id_00009,dda_acct_id_00009, ,0,0,,0,4/1/2026,8/13/2018,,,1,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,1,Commercial,0,21506,11970,2168,22884.67,0,0,0,0,1500,22884.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_275
cif_cust_id_00010,dda_acct_id_00010, ,0,0,,0,3/27/2026,3/29/2024,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,45239,117002,509448,351236.82,0,0,0,0,501108,351236.82,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_6772
cif_cust_id_00011,dda_acct_id_00011, ,0,0,,0,4/20/2026,1/27/2021,,,0,branch_id_03,officer_id_009,2,0,0,0,0,0,0,0,0,Commercial,0,1271,1192,1160,2869.4,0,0,0,0,843,849.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_9693
cif_cust_id_00012,dda_acct_id_00012, ,0,0,,0,4/1/2026,8/13/2018,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,7200,4008,1693,7690.3,0,0,0,0,1500,7690.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_275
cif_cust_id_00013,dda_acct_id_00013, ,0,0,,0,4/13/2026,6/16/2011,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,49075,43583,32256,17720.07,0,0,0,0,27461,17720.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_652
cif_cust_id_00017,dda_acct_id_00014, ,0,0,,0,4/9/2024,3/15/2021,,,0,branch_id_10,officer_id_020,2,0,0,0,0,0,0,0,0,Commercial,0,7618,7481,6618,6618.8,0,0,0,0,6618,6618.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97526_2814
cif_cust_id_00018,dda_acct_id_00015, ,0,0,,0.03,4/16/2026,1/19/2021,,,2,branch_id_05,officer_id_012,8,0,0,0,0,0,0,0,4,Commercial,2.38,98205,77843,120214,122575.07,0.1,3.16,27.9,8.08,103854,108768.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97527_9455
cif_cust_id_00020,dda_acct_id_00016, ,0,0,,0,4/21/2026,7/1/2014,,,1,branch_id_03,officer_id_009,2,0,0,0,0,0,0,0,1,Commercial,0,11820,33228,31990,39297.24,0,0,0,0,27828,32769.91,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_2414
cif_cust_id_00021,dda_acct_id_00017, ,0,0,,0,4/9/2026,12/12/2024,,,0,branch_id_03,officer_id_032,2,0,0,0,0,0,0,0,0,Commercial,0,7409,7373,4187,5327.5,0,0,0,0,3239,4283.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_2329
cif_cust_id_00024,dda_acct_id_00018,File Maintenance Today,0,0,,0.03,4/23/2026,1/23/2024,,,0,branch_id_04,officer_id_010,7,0,0,0,0,0,0,0,0,Personal,0.02,9365,9275,4655,6680.41,0.01,0.13,3.77,0.83,1862,989.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_7749
cif_cust_id_00024,dda_acct_id_00019, ,0,0,,0.05,4/9/2026,1/23/2024,,,0,branch_id_04,officer_id_010,1,0,0,0,0,0,0,0,0,Personal,0.51,29639,24761,18248,14005.84,0.02,2.26,12.14,2.26,5004,10005.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_7749
cif_cust_id_00026,dda_acct_id_00020, ,0,0,,0,10/20/2025,3/21/2025,,,2,branch_id_04,officer_id_010,2,0,0,0,0,0,0,0,2,Commercial,0,7256,11120,9918,7435.46,0,0,0,0,9111,7435.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_2403
cif_cust_id_00027,dda_acct_id_00021, ,0,0,,0,6/7/2023,4/24/2020,,,0,branch_id_10,officer_id_023,2,0,0,0,0,0,0,0,0,Commercial,0,1057,1058,1057,1057.48,0,0,0,0,1057,1057.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97526_3992
cif_cust_id_00029,dda_acct_id_00022, ,0,0,,0,4/8/2026,9/21/2009,,,1,branch_id_03,officer_id_009,1,0,0,0,0,0,0,0,1,Personal,0,83,390,537,743.73,0,0,0,0,258,743.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_7318
cif_cust_id_00029,dda_acct_id_00023, ,0,0,,0.05,12/11/2024,10/23/2018,,,0,branch_id_03,officer_id_009,1,0,0,0,0,0,0,0,0,Personal,0,85,144,2,2,0,0,0.03,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_7318
cif_cust_id_00032,dda_acct_id_00024, ,0,0,,0,12/15/2025,11/14/2019,,,1,branch_id_04,officer_id_010,1,0,0,0,0,0,0,0,1,Personal,0,5481,8227,3582,1299.29,0,0,0,0,3311,1299.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_9309
cif_cust_id_00032,dda_acct_id_00025, ,0,0,,0.15,4/14/2026,11/14/2019,,,0,branch_id_04,officer_id_010,7,0,0,0,0,0,0,0,0,Personal,8.37,205614,212990,237864,252700.79,1.04,32.23,359.82,112.59,233936,252700.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_9309
cif_cust_id_00032,dda_acct_id_00026, ,0,0,,0,4/15/2026,11/14/2019,,,0,branch_id_04,officer_id_010,1,0,0,0,0,0,0,0,0,Personal,0,67618,67048,75263,77334.34,0,0,0,0,73638,77334.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_9309
cif_cust_id_00033,dda_acct_id_00027, ,0,0,,0,4/17/2026,9/4/2024,,,0,branch_id_03,officer_id_009,1,0,0,0,0,0,0,0,0,Personal,0,95250,95803,83567,109178.9,0,0,0,0,71260,82728.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_2113
cif_cust_id_00034,dda_acct_id_00028, ,0,0,,0,3/23/2023,1/20/2004,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,927,941,845,830.84,0,0,0,0,845,830.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OREGON CITY                             ,OR,97045_7412
cif_cust_id_00036,dda_acct_id_00029, ,0,0,,0,4/17/2026,8/14/2020,,,0,branch_id_04,officer_id_010,2,0,0,0,0,0,0,0,0,Commercial,0,11433,6934,5907,8227.09,0,0,0,0,5284,6727.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_3004
cif_cust_id_00037,dda_acct_id_00030, ,0,0,,0,3/30/2026,11/15/2022,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,82671,75025,98737,2549.62,0,0,0,0,20798,2549.62,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_3646
cif_cust_id_00038,dda_acct_id_00031, ,0,0,,0,4/1/2026,8/13/2018,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,8478,4476,1711,8253.05,0,0,0,0,1500,8253.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_275
cif_cust_id_00039,dda_acct_id_00032, ,0,0,,0,4/1/2026,11/16/2018,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,9040,4750,1728,8815.81,0,0,0,0,1500,8815.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_275
cif_cust_id_00043,dda_acct_id_00033, ,0,0,,0,4/23/2026,8/25/2021,,,0,branch_id_10,officer_id_023,2,0,0,0,0,0,0,0,0,Commercial,0,37356,40371,46129,55430.92,0,0,0,0,24937,47746.15,0,0,0,0,0,0,0,0,0,0,0,1.19,15,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97526_7835
cif_cust_id_00043,dda_acct_id_00034, ,0,0,,0.05,4/30/2024,3/20/2024,,,0,branch_id_10,officer_id_023,2,0,0,0,0,0,0,0,0,Commercial,0.03,3700,1753,1000,1000.64,0,0.12,0.52,0.12,1000,1000.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97526_7835
cif_cust_id_11653,dda_acct_id_00035, ,0,0,,0,4/21/2026,10/9/2024,,,0,branch_id_04,officer_id_010,2,0,0,0,0,0,0,0,0,Commercial,0,2154,5008,5237,3800,0,0,0,0,4800,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHICO                                   ,CA,95973_7819
cif_cust_id_00045,dda_acct_id_00036, ,0,0,,0,9/3/2025,5/11/2018,,,0,branch_id_06,officer_id_016,2,0,0,0,0,0,0,0,0,Commercial,0,5305,4738,3167,2560.33,0,0,0,0,2897,2560.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TALENT                                  ,OR,97540_9434
cif_cust_id_00046,dda_acct_id_00037, ,0,0,,0,2/10/2025,4/26/2006,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,2833,69750,2833,2833.64,0,0,0,0,2833,2833.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97322_3205
cif_cust_id_00047,dda_acct_id_00038, ,0,0,,0,4/2/2026,9/29/2020,,,0,branch_id_03,officer_id_032,2,0,0,0,0,0,0,0,0,Commercial,0,16151,10003,6221,7099.94,0,0,0,0,5644,5644.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_9462
cif_cust_id_00048,dda_acct_id_00039, ,0,0,,0,4/6/2026,7/27/2023,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,4643,7952,5062,11000,0,0,0,0,1000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_9192
cif_cust_id_00050,dda_acct_id_00040, ,0,0,,0,4/21/2026,8/13/2018,,,2,branch_id_02,officer_id_002,2,0,0,1,0,0,1,0,2,Commercial,0,37523,32039,9453,16659.86,0,0,0,0,2393,_277.17,33,0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_275
cif_cust_id_00051,dda_acct_id_00041, ,0,1,,0,3/27/2026,2/13/2024,,,1,branch_id_18,officer_id_056,2,0,0,0,0,0,0,0,1,Commercial,0,662,1176,3026,3901.94,0,0,0,0,2863,3901.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SILVERTON                               ,OR,97381_1936
cif_cust_id_00052,dda_acct_id_00042, ,0,0,,0,3/27/2026,8/26/2021,,,0,branch_id_03,officer_id_009,2,0,0,0,0,0,0,0,0,Commercial,0,22454,15809,27858,22506.7,0,0,0,0,9086,22506.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_1136
cif_cust_id_00055,dda_acct_id_00043, ,0,0,,0,4/21/2026,10/2/2020,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,15681,8986,4810,19141.72,0,0,0,0,1500,14941.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_275
cif_cust_id_00056,dda_acct_id_00044, ,0,0,,0,4/23/2026,3/10/2022,,,0,branch_id_18,officer_id_056,2,0,0,0,0,0,0,0,0,Commercial,0,45327,48684,64948,46584.4,0,0,0,0,51383,39691.98,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,SALEM                                   ,OR,97302_4536
cif_cust_id_00057,dda_acct_id_00045, ,0,0,,0,4/1/2026,8/13/2018,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,23597,10786,2133,21759.16,0,0,0,0,1500,21759.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_275
cif_cust_id_00060,dda_acct_id_00046, ,0,0,,0,4/13/2026,8/28/2017,,,0,branch_id_18,officer_id_058,2,0,0,0,0,0,0,0,0,Commercial,0,81954,54498,16111,19008.11,0,0,0,0,5739,4873.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEBANON                                 ,OR,97355_9675
cif_cust_id_00062,dda_acct_id_00047, ,0,0,,0,1/23/2026,8/5/2025,,,0,branch_id_12,officer_id_034,2,0,0,0,0,0,0,0,0,Commercial,0,296,264,281,166.7,0,0,0,0,271,166.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97601_3467
cif_cust_id_00062,dda_acct_id_00048, ,0,0,System Closed,0,9/5/2025,7/23/2025,,10/29/2025,0,branch_id_12,officer_id_034,2,0,0,0,0,0,0,0,0,Commercial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97601_3467
cif_cust_id_00062,dda_acct_id_00049, ,0,0,,0,4/23/2026,7/23/2025,,,0,branch_id_12,officer_id_034,2,0,0,0,0,0,0,0,0,Commercial,0,533,666,785,917.45,0,0,0,0,784,769.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97601_3467
cif_cust_id_00062,dda_acct_id_00050, ,0,0,System Closed,0,4/6/2026,7/23/2025,,10/29/2025,0,branch_id_12,officer_id_034,2,0,0,0,0,0,0,0,0,Commercial,0,0,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97601_3467
cif_cust_id_00064,dda_acct_id_00051, ,0,0,,0,4/14/2026,4/23/2018,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,9638,14875,13894,14808.79,0,0,0,0,11231,9481.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_9858
cif_cust_id_00066,dda_acct_id_00052, ,0,0,,0.05,11/17/2025,4/6/2021,,,0,branch_id_10,officer_id_023,2,0,0,0,0,0,0,0,0,Commercial,0.01,223,221,323,323.34,0,0.03,0.12,0.03,323,323.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97526_9767
cif_cust_id_00066,dda_acct_id_00053, ,0,0,,0,4/16/2026,4/6/2021,,,1,branch_id_10,officer_id_023,2,0,0,0,0,0,0,0,1,Commercial,0,12167,13946,7902,59026.3,0,0,0,0,5225,7329.83,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97526_9767
cif_cust_id_00068,dda_acct_id_00054, ,0,0,,0,4/1/2026,12/8/2018,,,0,branch_id_03,officer_id_009,2,0,0,0,0,0,0,0,0,Commercial,0,4208,3374,4166,1562.79,0,0,0,0,4078,1562.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_9548
cif_cust_id_00068,dda_acct_id_00055, ,0,0,,0,4/7/2026,12/21/2018,,,0,branch_id_03,officer_id_009,2,0,0,0,0,0,0,0,0,Commercial,0,73939,62548,53153,55305.5,0,0,0,0,47080,49305.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_9548
cif_cust_id_00069,dda_acct_id_00056, ,0,0,,0,4/8/2026,8/27/2012,,,1,branch_id_06,officer_id_016,2,0,0,0,0,0,0,0,2,Commercial,0,5251,3777,4623,5953.72,0,0,0,0,4383,4383.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CENTRAL POINT                           ,OR,97502_8411
cif_cust_id_00071,dda_acct_id_00057, ,0,0,,0,4/1/2026,8/13/2018,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,9588,5015,1735,9040.91,0,0,0,0,1500,9040.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_275
cif_cust_id_00074,dda_acct_id_00058, ,0,0,,0,4/21/2026,3/24/2023,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,3858,3907,4518,5074.56,0,0,0,0,3935,4097.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_5769
cif_cust_id_00075,dda_acct_id_00059, ,0,0,,0,4/23/2026,9/13/2021,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,42899,25256,23664,35300,0,0,0,0,17832,5432.78,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97322_9535
cif_cust_id_00077,dda_acct_id_00060, ,0,0,,0.05,4/14/2026,8/20/2019,,,1,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,1,Commercial,0.01,858,758,809,187.74,0,0.09,0.23,0.09,65,126.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHEDD                                   ,OR,97377_9769
cif_cust_id_00079,dda_acct_id_00061, ,0,0,,0,4/17/2026,1/17/2020,,,0,branch_id_06,officer_id_016,2,0,0,0,0,0,0,0,0,Commercial,0,41279,26974,62317,13147.4,0,0,0,0,43642,13147.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CENTRAL POINT                           ,OR,97502_8732
cif_cust_id_00081,dda_acct_id_00062, ,0,0,,0,4/17/2026,10/16/2019,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,29837,30803,35704,37879.11,0,0,0,0,22673,27248.11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,LAFAYETTE                               ,CA,94549_8302
cif_cust_id_00082,dda_acct_id_00063, ,0,0,,0,4/15/2026,8/29/2024,,,2,branch_id_10,officer_id_020,2,0,0,0,0,0,0,0,2,Commercial,0,35339,18373,16893,21857.73,0,0,0,0,10708,14809.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97526_8841
cif_cust_id_00085,dda_acct_id_00064, ,0,0,,0,4/8/2026,6/20/2016,,,0,branch_id_10,officer_id_023,2,0,0,0,0,0,0,0,0,Commercial,0,9634,8816,7734,9675.59,0,0,0,0,3338,4375.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97527_5660
cif_cust_id_00085,dda_acct_id_00065, ,0,1,,0,4/22/2026,6/20/2016,,,0,branch_id_10,officer_id_023,2,0,0,0,0,0,0,0,0,Commercial,0,48715,38965,37883,21541.13,0,0,0,0,16548,17466.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,GRANTS PASS                             ,OR,97527_5660
cif_cust_id_00085,dda_acct_id_00066, ,0,0,,0,4/22/2026,6/20/2016,,,0,branch_id_10,officer_id_023,2,0,0,0,0,0,0,0,0,Commercial,0,56811,56395,55880,58630,0,0,0,0,55880,55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97527_5660
cif_cust_id_00087,dda_acct_id_00067,File Maintenance Today,0,0,,0,4/23/2026,7/22/2010,,,4,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,5,Commercial,0,13310,16219,14869,12260.68,0,0,0,0,1952,1721.95,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_6045
cif_cust_id_00088,dda_acct_id_00068, ,0,0,,0,4/8/2026,12/17/2024,,,0,branch_id_06,officer_id_016,2,0,0,0,0,0,0,0,0,Commercial,0,6906,5120,4733,5409.09,0,0,0,0,1621,2523.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WHITE CITY                              ,OR,97503_9539
cif_cust_id_00089,dda_acct_id_00069, ,4,0,,0,4/21/2026,8/25/2020,,,6,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,16,Commercial,0,1024,2638,2222,1535.3,0,0,0,0,595,779.89,0,0,0,0,0,0,0,0,0,0,0,0.18,0.14,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97527_9236
cif_cust_id_00094,dda_acct_id_00070, ,0,0,,0,4/6/2026,8/17/2020,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,6565,9517,14572,14827.26,0,0,0,0,13458,14827.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_7836
cif_cust_id_00096,dda_acct_id_00071,File Maintenance Today,0,0,,0,4/23/2026,9/24/2007,,,0,branch_id_05,officer_id_061,2,0,0,0,0,0,0,0,0,Commercial,0,30405,24144,33463,39862.76,0,0,0,0,28140,33747.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_124
